WP:3844,GO:0000165,GO:0004896,KEGG:hsa04064,KEGG:hsa04210,KEGG:hsa04630,GO:0016209,GO:0098869,GO:0072593,GO:0006281,ExactMolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,FractionCSP3,NumAromaticRings,MaxPartialCharge,MinPartialCharge,NumNitrogen,NumOxygen
0,0,0,0,1,0,0,0,0,0,275.02859989600006,0.3623200000000003,94.3,1,4,1,0.4,1,0.23785356880428624,-0.2246189664456772,1,4
0,0,0,0,1,0,0,0,0,0,264.068096624,1.16802,97.97,2,5,3,0.09090909090909091,2,0.26372352033167423,-0.3987277171274398,4,2
0,0,0,0,1,0,0,0,0,0,626.9433373240001,5.955080000000004,125.35999999999999,2,6,8,0.125,3,0.26359745000077034,-0.4529768111708729,3,5
0,0,0,0,1,0,0,0,0,0,232.121177752,1.8707999999999998,49.410000000000004,1,2,4,0.38461538461538464,1,0.2578369834161273,-0.2723234732280126,2,2
0,0,0,0,1,0,0,0,0,0,217.073893212,1.8679,47.89,0,4,3,0.16666666666666666,1,0.3665503430698589,-0.498948234122177,1,3
0,0,0,0,1,0,0,0,0,0,555.245724544,3.897000000000003,80.91,2,6,6,0.3793103448275862,3,0.4169396211905965,-0.37879229044867974,5,3
0,1,0,0,0,0,0,0,0,0,316.13107374,3.233500000000002,64.99000000000001,1,5,7,0.2777777777777778,2,0.1627130372449857,-0.5079662163129277,0,5
0,0,0,0,1,0,1,0,0,0,206.094294308,2.349,35.53,0,3,4,0.25,1,0.3076565347994851,-0.4928321644580266,0,3
0,0,0,0,1,0,1,0,0,0,270.089208928,3.0025000000000013,66.76,2,4,4,0.0625,2,0.18535701850177527,-0.5079662129763628,0,4
0,0,0,0,1,0,0,0,0,0,212.094963004,3.033120000000001,37.91,1,2,1,0.15384615384615385,3,0.12047614076174222,-0.4966869749657554,2,1
0,0,0,0,1,0,0,0,0,0,216.042258736,2.5478000000000005,52.58,0,4,1,0.08333333333333333,3,0.335713631081092,-0.4927933994846719,0,4
0,0,1,0,0,0,0,0,0,0,588.182040992,5.468300000000005,113.67999999999999,1,9,8,0.16129032258064516,5,0.3354025769105504,-0.4928420414965103,4,6
0,0,0,0,1,0,0,0,0,0,282.089208928,3.4772000000000025,48.67,0,4,3,0.11764705882352941,3,0.19999292477354977,-0.4967678180883639,0,4
0,0,0,0,1,0,0,0,0,0,583.158047422,1.1681199999999998,182.21,2,11,8,0.28,4,0.47082787094449696,-0.4944001242799375,7,8
0,0,0,0,1,0,0,0,0,0,280.063011244,0.8681999999999994,107.2,2,6,4,0.09090909090909091,2,0.26259557347963736,-0.4799182844910456,4,3
0,0,0,0,1,0,0,0,0,0,284.01347420800005,1.5130000000000001,97.97,2,5,3,0.0,2,0.2625904041983289,-0.3987277171275083,4,2
0,0,0,0,1,0,0,0,0,0,586.2414120359999,1.6525999999999985,165.89,3,11,4,0.6129032258064516,1,0.33801422670217895,-0.45516788308683914,0,11
0,1,0,0,0,0,0,0,0,0,587.275721296,3.691100000000003,123.24,2,8,7,0.2727272727272727,5,0.23637191664018736,-0.36798097214278874,9,2
0,0,0,0,1,0,0,0,0,0,318.03756727999996,1.6935999999999998,151.59,6,8,1,0.0,3,0.23843857188011472,-0.5042596069674324,0,8
0,0,0,1,1,0,0,0,0,0,286.04773804,2.282400000000001,111.13000000000001,4,6,1,0.0,3,0.19657917391887414,-0.5076781658604214,0,6
0,0,0,0,1,0,0,0,0,0,256.073558864,2.5520000000000005,66.75999999999999,2,4,1,0.13333333333333333,2,0.34232426868767923,-0.5079666065471278,0,4
0,0,1,0,0,0,0,0,0,0,493.207366964,1.56258,149.78,2,9,8,0.4166666666666667,2,0.32817691111894276,-0.38286257255066836,7,5
0,0,1,0,1,0,0,0,0,0,664.24032188,4.341300000000003,154.81,3,11,11,0.3103448275862069,4,0.42213406997935904,-0.4664818805475962,8,5
0,0,0,1,0,0,1,0,0,0,368.14059286799994,1.68638,88.78,1,7,7,0.4117647058823529,1,0.33048085977961694,-0.6957977631261403,2,5
0,0,0,0,1,0,1,0,0,0,322.12050905599995,4.379900000000005,70.67000000000002,2,4,3,0.15,3,0.19999309655931194,-0.507821985322328,0,4
0,0,0,1,1,0,1,0,0,0,354.09508215599993,-0.6459000000000001,164.75,6,8,4,0.375,1,0.33543221582171046,-0.504259631901577,0,9
0,1,0,0,0,0,0,0,0,0,332.09833413200005,4.904080000000003,52.89,1,3,2,0.2,3,0.25642812474827137,-0.31243366939021683,2,1
0,0,0,0,0,0,0,0,1,0,313.131408088,2.1493,66.84,1,4,4,0.3333333333333333,2,0.22255917049729598,-0.5071860168835346,1,4
0,0,1,0,1,0,0,0,0,0,351.103749368,4.1757000000000035,57.61,1,3,3,0.4444444444444444,1,0.29379469962933674,-0.5026841924574648,1,3
0,0,0,0,1,0,0,0,0,0,332.1331989800001,-3.5758299999999963,198.22,8,7,6,0.5833333333333334,0,0.3704059914462914,-0.4782245890896382,4,7
0,0,0,0,0,0,0,0,1,0,312.14739249999997,2.4628000000000005,69.64000000000001,2,4,3,0.3333333333333333,2,0.2165888157036539,-0.5071860167771023,2,3
0,0,0,0,1,0,0,0,0,0,305.199093724,3.789600000000002,58.56,2,3,9,0.5,1,0.21976034748769738,-0.5042545920952964,1,3
0,0,0,0,1,0,1,0,0,0,346.1780239319999,3.2577000000000034,86.99000000000001,3,5,1,0.65,1,0.3170656360658341,-0.50405490879209,0,5
0,0,0,0,1,0,0,0,0,0,390.07894985999997,6.113300000000004,35.53,0,3,6,0.2857142857142857,2,0.3099576442525119,-0.46056326507769046,0,3
0,0,0,0,0,0,0,0,1,0,339.092914404,4.096620000000003,57.61000000000001,1,4,3,0.15789473684210525,3,0.2629319734649241,-0.5071860168655848,1,3
0,0,0,0,1,0,1,0,0,0,342.11033829599995,2.8773400000000016,85.22000000000001,2,6,2,0.3157894736842105,2,0.23080035694978138,-0.507117464188141,0,6
0,0,0,0,1,0,0,0,0,0,356.1194635,3.159600000000001,68.28999999999999,1,5,7,0.3157894736842105,2,0.2859456866612067,-0.493193236605904,2,3
0,0,0,0,1,0,0,0,0,0,337.128963476,5.405900000000003,38.33,1,3,6,0.2777777777777778,2,0.41598550592029687,-0.4620414229123314,1,2
0,0,0,0,1,0,0,0,0,0,341.199093724,3.2414000000000023,58.559999999999995,2,4,11,0.38095238095238093,2,0.16642694970190106,-0.4900820931304611,1,3
0,0,0,1,1,0,0,0,0,0,356.092770084,3.5642000000000023,62.540000000000006,1,4,3,0.15789473684210525,3,0.267207104099638,-0.5061311386314299,2,3
0,0,0,0,1,0,0,0,0,0,375.1237358639999,3.5439000000000016,75.63,2,4,8,0.3,2,0.3223488835838501,-0.48007179146455464,1,4
0,0,0,0,0,0,0,0,1,0,345.041941452,3.4589000000000025,108.36000000000001,0,8,5,0.13333333333333333,3,0.337608477759011,-0.4623913184997693,3,5
0,0,0,0,1,0,0,0,0,0,313.19026035600007,2.4405,91.98,2,6,5,0.4117647058823529,3,0.15183772511446006,-0.38181627305744026,5,1
0,0,0,0,0,0,0,0,1,0,348.15862587999993,2.5667,69.56,1,6,3,0.25,3,0.2248670533104364,-0.5071860168656672,4,2
0,0,0,0,1,0,0,0,0,0,357.0767856719999,3.9273200000000035,68.53,1,4,4,0.15789473684210525,3,0.3074078016334054,-0.49674295951740394,1,4
0,0,0,0,1,0,0,0,0,0,473.07967813199997,5.1033000000000035,84.86000000000001,2,4,8,0.16666666666666666,3,0.3260558957595082,-0.4959681923924629,1,5
0,0,0,0,0,0,0,0,1,0,349.131408088,3.4011000000000013,75.63,2,4,6,0.14285714285714285,3,0.25085902360484014,-0.5071860168656677,1,4
0,0,1,0,1,0,0,0,0,0,333.13247070799997,0.47190000000000065,145.51,5,4,8,0.3125,2,0.3260482284347026,-0.48122949721674035,3,5
0,0,1,1,1,0,1,0,0,0,354.09508215599993,-0.6459000000000004,164.75,6,8,4,0.375,1,0.33543221582171046,-0.504259631901577,0,9
0,0,0,0,1,0,1,0,0,0,383.140054624,4.668300000000004,67.15,2,4,4,0.23809523809523808,3,0.2924244714445983,-0.2883046881290697,3,2
0,0,0,0,1,0,0,0,0,0,624.8205445719999,6.9528000000000025,58.56,2,3,4,0.0,3,0.2589957793277887,-0.5060008092865524,1,3
0,0,0,0,1,0,0,0,0,0,370.11896655999993,1.3957,106.26,1,8,4,0.23529411764705882,3,0.4143359951800882,-0.4414741248215887,6,3
0,0,0,0,0,0,0,0,1,0,339.16952491200004,2.60698,105.96,2,6,6,0.3888888888888889,2,0.2535955872701448,-0.38108028561650675,5,2
0,0,0,0,0,0,0,0,1,0,427.09259503199996,2.8838800000000004,130.87,2,7,7,0.35294117647058826,2,0.5014112686810077,-0.36543059714097836,5,3
0,0,0,0,0,0,0,0,1,0,363.130694792,3.609180000000001,96.73,2,5,6,0.35294117647058826,2,0.4159855115908797,-0.3654305971409719,5,1
0,0,0,0,0,0,0,0,1,0,348.16985926,3.0465600000000004,120.52,2,6,8,0.3684210526315789,2,0.2535955872160756,-0.3654305971409721,6,1
0,0,0,0,0,0,0,0,1,0,394.13511356399994,3.958300000000002,78.43,3,5,5,0.2727272727272727,3,0.2609238767141793,-0.507186016865585,2,3
0,0,0,1,1,0,0,0,0,0,520.340003876,2.944300000000001,135.29000000000002,5,7,5,0.8666666666666667,0,0.16407016474948577,-0.3926676906834314,0,7
0,0,1,0,1,0,0,0,0,0,480.14674086799994,5.392100000000004,103.83000000000001,2,8,8,0.20833333333333334,4,0.31939975790426384,-0.49443336400592514,4,5
0,0,0,0,0,0,0,0,1,0,409.14601259600005,3.613820000000003,82.53,2,6,4,0.3181818181818182,3,0.2630138326381935,-0.507186016865419,3,3
0,0,0,0,0,0,0,0,1,0,862.274931156,8.575620000000008,138.98,2,11,12,0.4186046511627907,5,0.2753388059878073,-0.4665966672850237,6,6
0,0,0,0,0,0,0,0,1,0,383.14159591200007,2.592120000000001,97.7,3,8,6,0.2631578947368421,4,0.15151735019435347,-0.49524646683916046,5,2
0,1,0,0,1,0,0,0,0,0,385.15387484800004,2.7578000000000005,113.80000000000001,2,6,5,0.18181818181818182,3,0.25107237711528924,-0.38296734635049173,5,2
0,0,0,0,1,0,0,0,0,0,410.24302420000004,2.792200000000001,96.60999999999999,2,7,8,0.5,2,0.3199820608975481,-0.463362082809953,6,2
0,0,0,0,1,0,0,0,0,0,422.160849644,2.7978000000000005,100.05,4,6,7,0.38095238095238093,2,0.26191156495595125,-0.5078688783497917,2,5
0,0,0,0,0,0,0,0,1,0,402.147409564,1.8406800000000003,134.11,2,7,8,0.3888888888888889,2,0.253595587212119,-0.36543059714097836,6,3
0,0,0,0,1,0,0,0,0,0,432.20738764000004,3.4122000000000012,70.05,1,6,5,0.2916666666666667,4,0.2517129516159669,-0.34228689597432727,6,1
0,0,1,0,0,0,0,0,0,0,528.18089812,4.8918000000000035,118.65,3,6,8,0.1724137931034483,4,0.25431343013501145,-0.4958411525716414,4,5
0,1,1,0,0,0,0,0,0,0,482.07688090000005,5.688800000000002,92.35000000000001,3,4,5,0.09523809523809523,3,0.4174184276868065,-0.45712629277076333,4,3
0,0,0,0,1,0,0,0,0,0,882.4064606880002,7.731500000000007,193.1,4,10,11,0.3877551020408163,6,0.4072764191464043,-0.4882141067588803,8,8
0,0,0,0,0,0,0,0,1,0,448.12052611999997,3.9734000000000016,106.46000000000001,2,8,8,0.13043478260869565,4,0.25712948147674713,-0.49284281847848943,4,4
0,0,0,0,0,0,1,0,0,0,548.1741203239998,-3.408499999999998,234.28999999999994,8,15,10,0.6086956521739131,1,0.3308371733144255,-0.5016992098707758,0,15
0,1,0,0,1,0,0,0,0,0,572.0089753999999,3.478300000000001,107.89,4,6,9,0.3684210526315789,2,0.23828428390088321,-0.4943593179914545,2,5
0,0,0,0,1,0,0,0,0,0,496.16930971599993,-2.8929999999999927,264.85,7,10,2,0.4090909090909091,1,0.2554508678439251,-0.509648748334625,2,11
0,0,0,0,0,0,1,0,0,0,150.01643791200001,-2.1226,115.06,4,4,3,0.5,0,0.33542658750566945,-0.4792396497629858,0,6
0,0,0,0,1,0,0,0,0,0,429.216475104,4.354600000000003,93.37,2,6,7,0.24,3,0.24545340450493464,-0.4573838450556917,5,2
0,0,1,0,1,0,0,0,0,0,434.268176328,3.8957000000000033,71.69000000000001,1,5,3,0.5384615384615384,2,0.27194451456627167,-0.48722072799925775,4,2
0,0,0,0,1,0,1,0,0,0,799.1860671500001,7.24010000000001,46.92,1,3,17,0.2558139534883721,6,0.27193202700714736,-1.0,3,1
0,0,0,0,0,0,0,0,1,0,498.21302744799993,5.854500000000005,79.29,2,3,5,0.4642857142857143,2,0.4174102762174299,-0.48118160363355017,2,3
0,0,0,0,0,0,0,0,1,0,624.1380230880001,3.690100000000003,116.96999999999997,1,9,7,0.2413793103448276,4,0.2930922787585665,-0.3689652833422,6,4
0,0,0,0,0,0,0,0,1,0,537.198774352,5.200820000000004,97.62,2,7,9,0.2857142857142857,4,0.3902946217776175,-0.4967677862854348,5,3
0,0,1,0,0,0,0,0,0,0,581.347823616,5.337000000000004,85.86,2,8,13,0.38235294117647056,4,0.225178708809526,-0.49226212404541436,7,2
0,0,0,0,1,0,0,0,0,0,563.15582384,1.4506999999999994,185.83999999999997,5,11,4,0.4444444444444444,2,0.20163128145012893,-0.5068479547685646,1,10
0,0,1,0,1,0,0,0,0,0,487.213201292,4.5092000000000025,98.41,3,7,7,0.19230769230769232,4,0.24726456668062793,-0.43804168807472565,7,2
0,0,1,0,1,0,0,0,0,0,494.1833164040001,4.550800000000004,91.84999999999998,2,8,8,0.24,3,0.247264566680656,-0.4944980396079449,6,3
0,0,0,0,1,0,0,0,0,0,563.182517256,0.7549999999999997,164.01,5,11,7,0.48148148148148145,2,0.22893594856606428,-0.49206078028258804,1,10
0,0,1,0,0,0,0,0,0,0,589.2471236,4.094320000000002,140.65,3,9,7,0.26666666666666666,4,0.26142732314937295,-0.3238440024866884,7,4
0,0,1,0,0,0,0,0,0,0,956.1130957640001,0.017899999999998806,447.09000000000003,13,26,9,0.24390243902439024,4,0.34066734484534583,-0.5041437396004373,0,27
0,0,0,1,1,0,1,0,0,0,179.071306368,-2.686199999999997,37.3,1,1,1,0.8571428571428571,0,0.3620381271668876,-1.0,1,2
0,0,0,0,1,0,0,0,0,0,328.24023026399993,6.548900000000006,37.3,1,1,14,0.4090909090909091,0,0.30315494186189557,-0.4812222010153044,0,2
0,0,0,0,1,0,1,0,0,0,182.0579088,1.2218999999999998,55.76,1,4,3,0.2222222222222222,1,0.20027967436059455,-0.5016991880642587,0,4
0,0,0,0,1,0,0,0,0,0,244.073558864,2.679400000000001,80.92,4,4,2,0.0,2,0.1574895087914421,-0.5078005906153596,0,4
0,0,0,0,1,0,0,0,0,0,308.104858992,3.3527000000000022,74.6,2,4,6,0.05263157894736842,2,0.1629186266763904,-0.5079662507798103,0,4
0,0,0,0,1,0,0,0,0,0,480.163761676,1.115500000000004,43.09,1,1,8,0.43478260869565216,2,0.232283184961956,-1.0,2,1
0,0,1,1,1,0,1,0,0,0,286.04773803999996,2.282400000000001,111.13000000000001,4,6,1,0.0,3,0.23453373936363897,-0.5078219802085129,0,6
0,0,0,0,1,0,0,0,0,0,218.105527688,1.1326999999999994,68.25,2,3,3,0.25,2,0.3203169220668163,-0.48007769235672165,2,2
0,0,0,0,1,0,0,0,0,0,335.057591516,2.354,118.41,2,5,5,0.07142857142857142,2,0.2690761075112831,-0.3263376799040757,3,5
0,0,0,0,1,0,0,0,0,0,302.18819469199997,4.317500000000004,46.53,1,3,1,0.5263157894736842,1,0.3336585417100635,-0.5073402938719251,0,3
0,0,0,0,1,0,0,0,0,0,222.111675688,0.07929999999999976,72.68,1,5,2,0.5,2,0.33197766100270815,-0.3387211687688274,4,2
0,1,0,0,1,0,0,0,0,0,228.078644244,2.9772000000000016,39.44,0,3,0,0.21428571428571427,2,0.3356925298458321,-0.4830154893750149,0,3
0,0,0,0,1,0,0,0,0,0,251.094628656,3.6214200000000014,53.35000000000001,2,3,1,0.0625,3,0.11802329352231732,-0.5078839618418176,1,2
0,0,1,1,1,0,0,0,0,0,287.072847656,2.16392,77.98,1,5,2,0.07142857142857142,3,0.2705834272327616,-0.3683527766393296,3,2
0,0,0,1,0,0,0,0,0,0,366.270484836,6.463800000000006,41.129999999999995,2,3,17,0.7619047619047619,1,0.2749293191248506,-0.28675119692255696,2,1
0,0,1,0,0,0,0,0,0,0,264.126263132,3.245300000000001,32.34,1,2,2,0.11764705882352941,2,0.25588598114058325,-0.3776609098723506,2,1
0,0,0,0,1,0,0,0,0,0,264.126263132,3.245300000000001,32.34,1,2,2,0.11764705882352941,2,0.25588598114058325,-0.3776609098723506,2,1
0,0,0,0,1,0,0,0,0,0,269.164045608,1.4775999999999998,58.28,1,5,2,0.3333333333333333,2,0.2220419772955523,-0.3677129489300722,5,0
0,0,0,0,1,0,0,0,0,0,268.02825168,3.0743,63.83,2,4,2,0.09090909090909091,2,0.22203568409394894,-0.37296420388702384,4,0
0,0,0,0,0,0,1,0,0,0,274.04773804,2.0716000000000014,100.13000000000001,3,6,1,0.07142857142857142,3,0.20769142121790443,-0.507032000259921,0,6
0,0,0,0,1,0,0,0,0,0,248.071640716,3.4549200000000018,37.91,1,2,1,0.15384615384615385,3,0.12047614076174222,-0.4966869749657554,2,1
0,0,1,0,0,0,0,0,0,0,251.094628656,3.187900000000001,38.33,1,2,2,0.0625,2,0.25588831786230054,-0.49613677282395774,1,2
0,0,0,0,1,0,0,0,0,0,228.006558988,-0.5572999999999999,119.08000000000001,1,8,2,0.2,2,0.45767250869287884,-0.3575991450546187,6,3
0,0,0,0,1,0,0,0,0,0,281.0775966,2.9349000000000007,68.01,2,3,2,0.07692307692307693,2,0.4159102665104822,-0.3974796348625134,3,1
0,0,0,0,0,0,1,0,0,0,211.048072388,0.12819999999999993,79.23,2,5,1,0.2222222222222222,1,0.3196176551508248,-0.4966219728850817,1,5
0,0,0,0,0,0,1,0,0,0,530.3104350639999,2.0464000000000007,163.17999999999998,8,8,19,0.5,2,0.21982984514889525,-0.5042598931268802,4,6
0,0,0,0,1,0,0,0,0,0,228.074621484,-2.1452,104.81,3,7,2,0.5555555555555556,1,0.349220678492697,-0.39356685388765955,2,5
0,0,0,0,1,0,0,0,0,0,354.2406241879999,3.475100000000002,94.83,3,4,13,0.8,0,0.30283955653220485,-0.4812303897852169,0,5
0,0,0,0,1,0,0,0,0,0,267.096753896,-0.19627999999999995,133.08,2,6,3,0.6,1,0.32995848935617655,-0.3936655723867071,5,4
0,0,0,0,1,0,0,0,0,0,372.054609704,-3.4698999999999938,89.53999999999999,1,5,4,0.4375,1,1.0,-0.5478320702941473,2,4
0,0,0,0,1,0,0,0,0,0,328.13107374,3.384500000000002,65.74,0,5,3,0.3684210526315789,2,0.33570236122965996,-0.485486403235618,0,5
0,0,0,1,0,0,1,0,0,0,306.146723804,2.0411,69.67,0,5,1,0.7058823529411765,0,0.3337708053502488,-0.4606833738109814,0,5
0,0,1,0,1,0,0,0,0,0,368.0272731360001,4.2604000000000015,66.91,2,4,4,0.0,3,0.2472628197965696,-0.3395819763734233,4,1
0,0,0,0,1,0,0,0,0,0,320.12598835999995,2.73322,93.06000000000002,2,5,6,0.4117647058823529,1,0.34219270832429743,-0.5065900756532241,0,6
0,0,0,0,1,0,0,0,0,0,355.164439532,1.1957999999999995,90.92000000000002,1,7,4,0.3333333333333333,3,0.3317034373043588,-0.32453965472812274,5,3
0,0,0,0,0,0,0,0,1,0,287.11823828800004,2.02438,96.72999999999999,2,5,5,0.21428571428571427,2,0.2535953566198966,-0.36543059870734934,5,1
0,0,0,0,1,0,1,0,0,0,320.10485899199995,4.349800000000004,59.67,1,4,1,0.15,3,0.19999328936866023,-0.507821985322328,0,4
0,0,0,0,1,0,0,0,0,0,360.1420323479999,-1.209999999999999,145.91000000000003,5,8,4,0.8125,0,0.334483631969287,-0.47778416892288883,0,9
0,0,0,0,1,0,0,0,0,0,333.158960228,4.704640000000004,71.64000000000001,1,5,4,0.15789473684210525,3,0.2734235256025779,-0.320420956087733,5,1
0,0,0,1,0,0,0,0,0,0,392.096141212,3.5814000000000012,68.28999999999999,1,5,7,0.3157894736842105,2,0.2859456866612067,-0.493193236605904,2,3
0,0,0,0,1,0,1,0,0,0,394.119653528,3.403900000000002,63.03,1,5,3,0.14285714285714285,4,0.2808106292114846,-0.3776430701479438,4,2
0,0,0,0,1,0,0,0,0,0,351.034747896,1.9509199999999998,99.6,2,6,2,0.14285714285714285,2,0.2781171491552844,-0.5048615466844338,3,4
0,0,1,0,0,0,0,0,0,0,325.12265497199996,3.8808000000000007,59.17,2,4,4,0.16666666666666666,3,0.1609092890375983,-0.4928586020494797,3,2
0,0,0,0,1,0,1,0,0,0,336.1230344760899,3.096300000000001,40.8,0,4,2,0.25,3,0.23080098116659084,-0.49284078100225776,1,4
0,0,0,0,1,0,0,0,0,0,991.9722398080002,-7.284000000000003,389.2,4,22,11,0.058823529411764705,6,1.0,-0.7440189249568111,6,16
0,0,0,0,1,0,0,0,0,0,329.11979784799996,3.884240000000002,60.03,1,5,5,0.29411764705882354,3,0.16624658476472132,-0.4966849692045844,3,2
0,0,0,0,1,0,0,0,0,0,343.17835828,4.052780000000003,79.55,1,4,5,0.6,1,0.30598951594449114,-0.4928693347141021,1,4
0,0,0,0,1,0,0,0,0,0,428.15968849999996,2.6016000000000004,96.95,0,9,6,0.17391304347826086,3,0.3498281735867999,-0.49676819999678556,6,3
0,0,0,0,0,0,0,0,1,0,283.095691276,2.084999999999999,77.24000000000001,1,6,4,0.13333333333333333,3,0.15390039013026557,-0.5071860167768542,3,3
0,0,0,0,1,0,0,0,0,0,417.1569712040001,1.316170000000001,168.87,4,7,9,0.47058823529411764,1,0.33761175998046034,-0.4623913003324463,3,7
0,0,0,0,1,0,0,0,0,0,401.1950709639999,2.3701999999999996,103.2,2,6,9,0.2857142857142857,2,0.32806586375914176,-0.496768200012507,3,5
0,0,0,0,1,0,0,0,0,0,356.080672304,-3.4698999999999973,89.54,1,5,4,0.4375,1,1.0,-0.5478320702941473,2,4
0,0,0,0,1,0,1,0,0,0,516.1267762079999,1.0295999999999996,211.27999999999997,7,11,7,0.24,2,0.33543392599524885,-0.504259631901577,0,12
0,0,0,0,1,0,1,0,0,0,516.1267762079999,1.0295999999999996,211.27999999999997,7,11,7,0.24,2,0.33543392599524885,-0.504259631901577,0,12
0,0,0,0,1,0,0,0,0,0,293.080041212,1.9519,84.56,1,5,3,0.0,3,0.2724281017489396,-0.463393672233144,3,3
0,0,0,0,1,0,0,0,0,0,377.028870176,4.119500000000002,66.4,2,3,5,0.1111111111111111,3,0.32605629113003914,-0.4797085204788139,1,3
0,0,0,1,0,0,1,0,0,0,580.130422108,6.044700000000005,138.87,3,6,7,0.03125,5,0.33734220297389134,-0.46541751907939455,2,7
0,0,0,0,1,0,0,0,0,0,391.052417828,1.2746999999999997,65.78,1,6,4,0.4666666666666667,2,0.30812903805276426,-0.3950445481991079,3,3
0,0,0,0,1,0,0,0,0,0,369.118792716,3.6147000000000027,67.78999999999999,2,5,8,0.2777777777777778,2,0.41598550592029687,-0.4595860014550492,1,4
0,0,0,0,1,0,0,0,0,0,554.156890332,7.130500000000008,45.59,1,4,8,0.21875,5,0.21710031096729684,-0.48075717847335875,2,2
0,0,0,0,1,0,0,0,0,0,424.23620750399994,3.051400000000001,89.87,3,4,8,0.44,2,0.32246945822751744,-0.5079560094254141,2,4
0,0,0,0,1,0,0,0,0,0,454.171315804,0.2684000000000011,210.54000000000002,5,10,9,0.25,3,0.32572120059413157,-0.4812292557834712,8,5
0,1,0,0,0,0,0,0,0,0,458.16780857200007,5.127540000000003,101.06,3,7,7,0.18181818181818182,3,0.42095902391779155,-0.4809305084953851,6,2
0,0,0,1,0,0,0,0,0,0,384.204907376,2.7002000000000006,67.86999999999999,1,5,4,0.5454545454545454,1,0.336641874480666,-0.5037928200616875,2,4
0,0,0,0,1,0,0,0,0,0,470.171396056,3.633200000000002,128.75,3,10,7,0.2727272727272727,3,0.26873321394263794,-0.4926335364441247,6,5
0,0,0,0,0,0,0,0,1,0,395.14159591200007,2.6867200000000007,88.91,2,8,4,0.3,4,0.15151735147806514,-0.49524646683916046,5,2
0,0,0,0,0,0,0,0,1,0,408.1732303880001,2.915420000000001,80.71000000000001,2,8,4,0.3333333333333333,4,0.1515173514779287,-0.49524646683916046,6,1
0,0,1,0,0,0,0,0,0,0,399.16077179600006,4.241020000000003,83.79,2,6,5,0.09090909090909091,5,0.1547901042888621,-0.375453867712419,7,0
0,0,0,0,1,0,0,0,0,0,444.155745992,0.9115200000000004,152.24,3,9,6,0.3,3,0.30912312833183364,-0.5013777548302204,6,5
0,1,0,0,1,0,0,0,0,0,406.211724072,3.1217400000000017,100.42000000000002,3,6,7,0.36363636363636365,3,0.25269864608819276,-0.35199186888319955,6,2
0,0,0,0,1,0,0,0,0,0,500.19229200399997,5.739800000000004,78.87,2,3,9,0.25925925925925924,3,0.41592134886940524,-0.49611361168232904,2,4
0,0,0,0,1,0,0,0,0,0,463.28349204399996,4.857100000000004,67.59,1,5,10,0.5,3,0.3130463237883202,-0.48059009378571704,3,3
0,0,0,0,1,0,0,0,0,0,493.1615779159999,0.6084,164.63,5,9,3,0.43478260869565216,1,0.2554508355018643,-0.5096506201153844,3,7
0,1,1,0,0,0,0,0,0,0,518.0535586120001,6.1106000000000025,92.35000000000001,3,4,5,0.09523809523809523,3,0.4174184276868065,-0.45712629277076333,4,3
0,0,0,0,0,0,0,0,1,0,389.17394159599996,3.237800000000002,73.74000000000001,1,5,5,0.2608695652173913,3,0.2270790414078934,-0.5071860167771023,3,3
0,0,0,0,1,0,0,0,0,0,425.050251552,2.65458,105.70000000000002,1,7,4,0.17647058823529413,3,0.4197525104273902,-0.45079941098947357,5,3
0,0,0,0,0,0,1,0,0,0,476.072818924,5.082100000000004,58.64,1,4,9,0.21739130434782608,3,0.2481845858908921,-0.49519702806849364,2,3
0,0,0,0,0,0,0,0,1,0,394.15758032400004,2.607,80.71000000000001,2,8,4,0.3,4,0.15151735147791884,-0.4952569376430243,6,1
0,0,0,0,0,0,0,0,1,0,326.14912381600004,1.9939799999999999,118.85,2,7,7,0.375,2,0.2535955873130935,-0.4809307386994182,6,2
0,0,0,1,1,0,1,0,0,0,446.12129690399985,0.3528999999999994,159.05,5,10,5,0.3181818181818182,3,0.22872410536661011,-0.5042399511651253,0,10
0,0,0,0,1,0,0,0,0,0,475.23587315599997,5.697320000000006,68.22999999999999,1,5,9,0.3448275862068966,3,0.3204262721728623,-0.4961368090068724,1,5
0,1,1,0,0,0,0,0,0,0,500.0874455840001,4.864100000000002,123.85000000000001,3,4,5,0.09523809523809523,3,0.4174184276868065,-0.45712629277076333,4,4
0,0,0,0,1,0,0,0,0,0,475.15657728,3.9425000000000017,109.57000000000001,2,4,6,0.23076923076923078,3,0.26139079382673197,-0.365599198012051,3,4
0,0,0,1,1,0,0,0,0,0,483.20928154800004,5.802300000000005,61.36000000000001,1,6,5,0.32142857142857145,4,0.2533532967684214,-0.33853108663723114,5,1
0,0,0,1,0,0,0,0,0,0,384.071467752,3.1621000000000006,94.88,2,6,5,0.2222222222222222,2,0.2360730808093688,-0.31982365660125556,4,2
0,0,1,0,0,0,0,0,0,0,530.2241805760001,4.557400000000003,93.62,3,7,8,0.20689655172413793,4,0.2472627871082873,-0.3950445481993394,6,2
0,0,1,0,1,0,0,0,0,0,499.26957329600003,4.509800000000004,87.55,2,8,10,0.25,4,0.24732223484457752,-0.4944952223233742,7,2
