SMILES,WP:3844,GO:0000165,GO:0004896,KEGG:hsa04064,KEGG:hsa04210,KEGG:hsa04630,GO:0016209,GO:0098869,GO:0072593,GO:0006281
CC1=CC(=NC2=C1C(=O)N(S2)CC(=O)NC3CCCC3)C,0,0,0,0,0,0,0,0,1,0
CC1=CC=CC=C1C2=NN=C(O2)SCC(=O)NC3=CC(=CC(=C3)C)C,0,0,0,1,0,0,0,0,0,0
CC1=NC2=CC=CC=C2C(=C1)NC(=S)NC(=O)C3=CC=CO3,0,0,0,0,0,0,0,0,1,0
CC1=NN(C2=C1C=C(S2)C(=O)N3CCOCC3)C4=CC=CC=C4,0,0,0,1,0,1,0,0,0,0
CC1C(=NNC1=O)C(=O)N/N=C\C(=C\C2=CC=CC=C2)\Br,0,0,0,0,0,1,0,0,1,0
Cc1c(NS(=O)(=O)c2ccc(cc2)C(O)=O)cccc1-n1cnnn1,0,0,0,0,0,1,0,0,0,0
Cc1c[nH]c(\C=C2/C(=O)Nc3ccccc23)c1CCC(O)=O,0,0,1,0,0,0,0,0,0,0
Cc1ccc(cc1)-c1nc(cs1)C(=O)NCc1ccc(cc1)S(N)(=O)=O,0,0,0,0,0,1,0,0,0,0
Cc1ccc(cc1S(=O)(=O)Nc1cccc(c1)C(=O)NC1CC1)C(O)=O,0,0,0,0,0,1,0,0,0,0
Cc1cccc(n1)c1c(nc([nH]1)C(C)(C)C)c1cc2c(cc1)OCO2,0,0,1,0,0,0,0,0,0,0
CCC(=O)N(CC1=CC(=O)NC2=CC=CC=C21)C3=CC=CC(=C3)C,0,0,0,0,0,1,0,0,0,0
CCN(CC)C(=O)OC1=CC2=C(C=C1)C(=O)C(=C(O2)C)C3=CC=C(C=C3)OC,0,0,0,0,0,0,0,1,0,0
CCN(CC)C(=O)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3,0,0,0,1,0,0,0,0,0,0
CCNC(=O)NC1=NC=C2C(=C1)NN=C2C3=CC=C(C=C3)F,0,0,0,0,0,0,0,1,0,0
CCOC(=O)C1=C(C)NC(=C(C1c1cc(ccc1)[N+](=O)[O-])C(=O)OC)C,0,0,0,0,1,0,0,0,0,0
CCOC(=O)C1=C(NC(=C([C@H]1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C,0,0,0,1,0,0,0,0,0,0
CCOC(=O)COC1=CC(=NC2=NC(=CN12)C3=CC=CC=C3)C,0,0,0,0,0,1,0,0,0,0
Cl.COc1ccc(Cl)cc1NC(=O)Nc1cc(C)nc2ccccc12,0,0,1,0,0,0,0,0,0,0
CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(C1=O)c23,0,0,1,0,1,0,0,0,0,0
CN(C)CCNC(=O)C1=CC=CC2=C1N=C(C=C2)C3=CC=C(C=C3)C4=CC=CC=C4.Cl,0,0,0,0,0,0,0,0,1,0
Cn1c(CCCC(O)=O)nc2cc(ccc12)N(CCCl)CCCl,0,0,0,0,1,0,0,0,0,0
CN1C=C(C(=N1)C(=O)NC2=CC3=C(C=C2)OCCO3)[N+](=O)[O-],0,0,0,0,0,1,0,0,0,0
CNC(=O)C1=CC(=CN(C1=O)CC2=CC=CC=C2)C(=O)NC3CC3,0,0,0,0,1,0,0,0,0,0
COC(=O)CSC1=C(C=C2C=C3C(=CC2=N1)OCO3)C#N,0,0,0,1,0,1,0,0,0,0
COC(=O)CSC1=NC2=C(C3=C(S2)CCC3)C(=O)N1,0,0,0,0,0,0,0,0,1,0
COC1=C(C=C2C(=C1)C3=C(N2)C(=O)N4CCCSC4=N3)OC,0,0,0,0,0,1,0,0,0,0
COC1=CC=C(C=C1)/C=N/NC(=S)NC2=CC=CC(=C2)C(=O)O,0,0,0,0,0,1,0,0,0,0
COC1=CC=CC(=C1OC)C2=NOC(=N2)C3=CC4=CC=CC=C4OC3=O,0,0,0,0,0,0,0,0,1,0
COC1=CC=CC=C1C(=O)NC2=CC3=C(C=CC(=C3)Br)OC2=O,0,0,0,0,0,1,0,0,0,0
COC1=CC=CC=C1C2=NN=C(O2)SCC(=O)NC3=CC=CC=C3,0,0,0,0,0,0,0,1,0,0
COC1=CC=CC2=C1OC(=O)C(=C2)C(=O)NNC(=O)C3=CC=C(C=C3)Br,0,0,0,0,0,0,0,0,1,0
COc1c(cc(cc1)Cl)C(=O)NCCc1ccc(cc1)S(=O)(=O)N,0,0,0,1,1,0,0,0,0,0
NS(=O)(=O)c1ccc(CCC(=O)Nc2cnc3ccccc3c2)cc1,0,0,0,0,0,1,0,0,0,0
NS(=O)(=O)c1ccc(NC(=O)COC(=O)c2ccc3ccccc3n2)cc1,0,0,0,0,0,1,0,0,0,0
OC(=O)c1ccc(CSc2nnc(Nc3ccccc3F)s2)cc1,0,0,0,0,0,1,0,0,0,0
OC(=O)c1cccc(c1)S(=O)(=O)Nc1cccc(c1)S(=O)(=O)NCc1ccco1,0,0,0,0,0,1,0,0,0,0
OC(=O)c1csc(c1)S(=O)(=O)Nc1cccc(c1)C(=O)NC1CC1,0,0,0,0,0,1,0,0,0,0
C/C(=C\C1=CC=C(C=C1)C(=O)O)/C2=CC3=C(C=C2)C(CCC3(C)C)(C)C,0,0,0,1,0,0,0,0,0,0
C1=CC(=C(C=C1Cl)N=CC2=CNNC2=O)O,0,0,0,1,0,0,0,0,1,0
C1=CC(=CC=C1/C=N/NC2=C(C=C(C=C2)F)F)C(=O)O,0,0,0,1,0,0,0,0,0,0
C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-])N,0,0,0,1,0,1,0,0,0,0
C1=CC=C(C(=C1)C(=O)O/N=C(/C2=CC=CC=N2)\N)Cl,0,0,0,0,0,1,0,0,0,0
C1=CC=C(C=C1)/C=C(/C=N/NC(=O)C2=CC=CC=N2)\Cl,0,0,0,1,0,0,0,0,0,0
C1=CC=C(C=C1)C(CO)NC(=O)C2=CC=C(C=C2)C3=CC=NC=C3,0,0,0,0,0,0,0,1,0,0
C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CS3,0,0,0,0,0,0,0,1,0,0
C1=CC=C(C=C1)CCNC(=O)C2=CC3=NC=CN=C3C=C2,0,0,0,0,0,1,0,0,0,0
C1=CC=C(C=C1)CCNC(=O)C2=NNC3=CC=CC=C32,0,0,0,1,0,0,0,0,0,0
C1=CC=C2C(=C1)C=C(C(=O)O2)C3=CN=C(S3)N,0,0,0,1,0,0,0,0,0,0
C1=CC=C2C(=C1)C=CC(=N2)C(=O)NC3=NC=C(C=C3)Cl,0,0,0,0,0,1,0,0,0,0
C1=CC=C2C=C(C=CC2=C1)OCC(=O)NC3=CC=NC=C3,0,0,0,0,0,1,0,0,0,0
C1=CC=C2C=C(C=CC2=C1)SCC(=O)NC3=CC=NC=C3,0,0,0,0,0,1,0,0,0,0
C1=CC2=C3C(=C1)C(=O)N(C3=CC=C2)C(=O)C4=CC=CO4,0,0,0,0,0,0,0,0,1,0
C1=CSC(=C1)/C=C/C(=O)C2=C(C=CC(=C2)Cl)O,0,0,0,0,0,0,0,0,1,0
C1CC2=CC=CC=C2C(=O)/C(=C\C3=CC4=CC=CC=C4C=C3)/C1,0,0,0,1,0,0,0,0,0,0
C1Cc2c(C(=O)NC1)oc1c2cc(cc1)O,0,0,0,0,1,0,0,0,0,0
C1CCC2C(C1)NC(=N2)NC(=O)C3=CC=CC=C3,0,0,0,0,0,1,0,0,0,0
c1ccc2c(c1)nnn2C(=O)c1c(cc(cc1)Cl)Cl,0,0,0,1,1,0,0,0,0,0
C1COC2=C(O1)C=CC(=C2)NC(=O)C3=CC=CC=N3,0,0,0,0,0,1,0,0,0,0
CC(=O)NC1=CC2=NN(N=C2C=C1Cl)C3=CC=CC=C3,0,0,0,1,0,0,0,0,0,0
CC(C)(C)C(=O)C1=C(N=C(S1)NC2=CC=CC=C2)N,0,0,0,1,0,0,0,0,0,0
CC(C)(C)c1ccc(cc1)S(=O)(=O)NCc1ccc(cc1)C(O)=O,0,0,0,0,0,1,0,0,0,0
CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,0,0,0,0,1,0,0,0,0,0
CC(C)C1=CC(=NO1)C(=O)NC2=CC=CC(=C2)C(=O)C,0,0,0,1,0,0,0,0,0,0
CC(C)NC(=O)C1=NOC(=C1)C2=CC=C(C=C2)OC,0,0,0,1,0,0,0,0,0,0
CC(C)NC(=O)C1=NOC(=C1)C2=CC=CS2,0,0,0,1,0,0,0,0,0,0
CC(C)NC(=O)N1CC(=O)N(C1=O)c1cc(Cl)cc(Cl)c1,0,0,0,0,1,0,1,0,0,0
CC1=C(C(=CC=C1)NC(=O)C2=NC3=CC=CC=C3C=C2)C,0,0,0,1,0,1,0,0,0,0
CC1=C(C)C(=O)C(C(CCCCCC(O)=O)c2ccccc2)=C(C)C1=O,0,0,0,0,1,0,0,0,0,0
CC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)C,0,0,0,1,0,0,0,0,0,0
CC1=C(C=CC(=C1)N/C=C/C(=O)C2=CC=CC=C2)Br,0,0,0,0,0,0,0,0,1,0
CC1=C(C=CC(=N1)NC(=O)C2=CC=CS2)Br,0,0,0,1,0,1,0,0,1,0
CC1=C(NC2=C1C=C(C=C2)C(=O)N3CCCCC3)C,0,0,0,1,0,0,0,0,0,0
CC1=C(OC(=C1)C(=O)NC2=CC=CC(=C2)C(=O)O)C,0,0,0,1,0,1,0,0,0,0
CC1=CC(=CC(=C1)OCC(=O)C2=C(C(=C(N2)C)C(=O)C)C)C,0,0,0,0,0,1,0,0,0,0
CC1=CC=C(C=C1)C(=O)NC2=CC3=CC=CC=C3N=C2,0,0,0,0,0,1,0,0,0,0
CC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)[N+](=O)[O-],0,0,0,1,0,1,0,0,0,0
CC1=CC=C(C=C1)C2=NN3C(=C(C=NC3=C2)C(=O)C)C,0,0,0,1,0,0,0,0,0,0
CC1=CC=C(C=C1)NC(=O)C2=C(N(C(=C2)C)C3=CC=CC=C3)C,0,0,0,0,0,1,0,0,0,0
CC1=CC=C(C=C1)NC(=O)NC2=CC3=C(C=C2)N(C(=N3)C)C,0,0,0,1,0,0,0,0,0,0
CC1=CC=C(S1)C(=O)NC2=NC3=CC=CC=C3S2,0,0,0,1,0,0,0,0,0,0
CC1=CC=CC=C1/C(=N/OC(=O)/C=C/C2=CC=CC=C2)/N,0,0,0,1,0,0,0,0,0,0
CC1=NC2=C(C(=O)N1N)SC(=C2)C3=CC=CC=C3,0,0,0,0,0,1,0,0,0,0
CC1=NC2=C(C=C1)C(=C(S2)C(=O)C3=CC=CC=C3)N,0,0,0,0,0,0,0,0,1,0
CC1=NN(C(=O)C2=CC=CC=C12)C3=NC4=CC=CC=C4N3,0,0,0,0,0,1,0,0,0,0
CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,0,0,0,0,0,0,0,0,1,0
CCC(=C)C(=O)c1ccc(OCC(O)=O)c(Cl)c1Cl,0,0,0,1,1,0,0,0,0,0
CCCCCC1=CN=C(C=C1)C2=CC=C(C=C2)C(=O)O,0,0,0,1,0,1,0,0,0,0
CCN1C2=CC=CC=C2N=C1NC(=O)C3=CC=CC=C3,0,0,0,0,0,0,0,0,1,0
Cl.O=C(O)c1ccc(OCCn2ccnc2)cc1,0,0,0,0,1,0,0,0,0,0
CN1C=CC(=N1)C(=O)NC2=C(C=C(C=C2)Br)Br,0,0,0,1,0,0,0,0,0,0
CNC(=O)C1=NN(C(=C1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)Cl,0,0,0,1,0,0,0,0,0,0
COC(=O)CCCN1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O,0,0,0,0,0,0,0,0,1,0
COC1=C(C=CC(=C1)SC)C(=O)NC2=CC=CC=C2,0,0,0,1,0,0,0,0,0,0
COC1=CC(=C(C=C1)C2=CC(=NN2)C3=CC=CC=C3)O,0,0,0,1,0,0,0,0,0,0
COC1=CC(=C(C=C1)C2=NC(=NO2)C3=CC=CC=C3)OC,0,0,0,0,0,1,0,0,0,0
COC1=CC(=O)/C(=C(\C=C\C2=CC=CC=C2)/OC)/C1=O,0,0,0,0,0,1,0,0,0,0
COC1=CC=C(C=C1)C(=O)NC2=CC(=NC(=N2)OC)OC,0,0,0,1,0,0,0,0,0,0
C1=CC=C(C=C1)/C=C/C2=NC3=CC=CC=C3N2,0,0,0,0,0,1,0,0,0,0
C1=CC=C(C=C1)C(=O)C(C(=O)NC2=CC=CC=C2)Cl,0,0,0,0,0,0,0,0,1,0
C1=CC=C(C=C1)NC(=O)C(=O)NC2=CC=CC=N2,0,0,0,0,0,1,0,0,0,0
C1=CC=C2C(=C1)C=CC(=N2)C3C(=O)C4=CC=CC=C4C3=O,0,0,0,0,0,1,0,0,0,0
C1=CC=C2C(=C1)C=CC3=C2C=CC4=C3C(=O)C=CC4=O,0,0,0,0,0,0,0,1,0,0
c1cc(ccn1)-c1nc2cc(ccc2[nH]1)-c1ccc2[nH]c(nc2c1)-c1ccncc1,0,0,0,0,1,0,0,0,0,0
CC(=O)Oc1ccc(cc1)\C=C\c1cc(OC(C)=O)cc(OC(C)=O)c1,0,0,0,1,1,0,1,0,0,0
CC(O)=O.O=C(O)C[C@@H](C(N[C@H]1C)=O)NC1=O,0,0,0,0,1,0,0,0,0,0
CC1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)C,0,0,0,0,0,1,0,0,0,0
Cc1c(cc(c2c1COC2=O)O)O,0,0,0,0,1,0,0,0,0,0
Cn1cnc2c1c(=O)[nH]c(=O)n2C,0,0,0,0,1,0,0,0,0,0
COC1=C(C(=O)C2=CC=CC=C2C1=O)NC3=CC=CC=C3,0,0,0,0,0,1,0,0,0,0
COC1=C(N=NC(=N1)C2=CC=CC=C2)C3=CC=CC=C3,0,0,0,0,0,1,0,0,0,0
Nc1c(cc(c(c1)C(=C(Cl)Cl)Cl)S(=O)(=O)N)S(=O)(=O)N,0,0,0,0,1,0,0,0,0,0
Nc1cc(c[nH]c1=O)c1ccncc1,0,0,1,0,0,0,0,0,0,0
O=C(C=C1)c(ccc2c(cccc3)c3ccc22)c2C1=O,0,0,0,0,1,0,0,0,0,0
C1CCC(CC1)C2=NC=C(N=C2)CN(C3=CC(=C(C=C3)C(=O)O)O)C(=O)[C@H]4CCN4S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)Cl)F,0,0,0,0,0,1,0,0,0,0
CCOC(=O)C1=CC2=C(N=C3C=CC=CN3C2=O)N(C1=NC(=O)C4=C(C=C(C=C4)OC)OC)CC5=CC=CO5,0,0,0,0,0,1,0,0,0,0
O[C@@H](C(O)=O)c1ccccc1,0,0,0,0,1,0,0,0,0,0
C[C@H](C(=O)N(CC1=CC=C(C=C1)C2CCC(CC2)(F)F)C3=CC(=C(C=C3)C(=O)O)O)N(C)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
C[C@H](C(=O)N(CC1=CC=C(C=C1)C2CCOCC2)C3=CC(=C(C=C3)C(=O)O)O)N(C)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
C1CCC(CC1)C2=CC=C(C=C2)CN(C3=C(C=C(C(=C3)[O-])C(=O)O)F)C(=O)[C@H]4CCN4S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
C1CCC(CC1)C2=CC=C(C=C2)CN(C3=CC(=C(C=C3)C(=O)O)O)C(=O)[C@@H]4CCN(C4)S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
C1CCC(CC1)C2=CC=C(C=C2)CN(C3=CC(=C(C=C3)C(=O)O)O)C(=O)[C@H]4CCN(C4)S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
C1CN([C@H]1C(=O)N(CC2=CC=C(C=C2)C3CCOCC3)C4=C(C=C(C(=C4)O)C(=O)O)F)S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
C1CN([C@H]1C(=O)N(CC2=CC=C(C=C2)C3CCOCC3)C4=CC(=C(C=C4)C(=O)O)O)S(=O)(=O)C5=C(C(=C(C(=C5F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
CC(C)Oc1ncc(-c2nc(-c3cccc4c3ccn4CCCC(=O)O)no2)cc1Cl,0,0,0,0,1,0,0,0,0,0
CC[C@H](C(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC(=C(C=C3)C(=O)O)O)N(C)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
CC1=C(N=C(S1)NC(=O)CN2CCOCC2)C3=CC4=C(C=C3)N(CC4)S(=O)(=O)C5=CC=CC=C5,0,0,0,0,0,1,0,0,0,0
CC1=CC(=NN1)NC(=O)CSC2=NC3=C(C(=O)N2CCC4=CC=CC=C4)SC5=CC=CC=C53,0,0,0,0,0,0,0,0,1,0
CC1=CC=C(C=C1)S(=O)(=O)N(CC(C)C)CC(=O)N(CC2=CC=C(C=C2)C3CCCCC3)C4=CC(=C(C=C4)C(=O)O)O,0,0,0,0,0,1,0,0,0,0
CC1=CC2=C(C(=C1)OC)SC(=C2)C3=C4C(=NC=NN4C(=C3)CN5CCNC(=O)C5)N,0,0,0,0,0,0,0,0,1,0
CC1=NC(=CC=C1)C2C3=C(CCN2C(=O)C4=CC(=NN4)C5=CC=CN5C)C6=CC=CC=C6N3,0,0,0,0,0,1,0,0,0,0
Cc1ccc(Nc2nc(CSc3nc4cc(ccc4c(=O)n3CC=C)C(O)=O)cs2)cc1,0,0,0,0,0,1,0,0,0,0
Cc1nccc(n1)-c1cccc(NS(=O)(=O)c2ccc3OCC(=O)N(CC(O)=O)c3c2)c1,0,0,0,0,0,1,0,0,0,0
CCCN(CC(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC(=C(C=C3)C(=O)O)O)S(=O)(=O)C4=CC=C(C=C4)C,0,0,0,0,0,1,0,0,0,0
CCNC(=O)c1cc2c(cn(C)c(=O)c2[nH]1)-c1cc(ccc1Oc1c(C)cc(F)cc1C)C(C)(C)O,0,0,0,0,1,0,0,0,0,0
CCOC(=O)CC1C(=O)NCCN1C(=O)C2=CC3=C(S2)N=C4C(=CC=CN4C3=O)C,0,0,0,0,0,1,0,0,0,0
CN([C@H](CO)C(=O)N(CC1=CC=C(C=C1)C2CCCCC2)C3=CC(=C(C=C3)C(=O)O)O)S(=O)(=O)C4=C(C(=C(C(=C4F)F)F)F)F,0,0,0,0,0,1,0,0,0,0
CN1[C@@H](CNc2ccc(cc2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2nc(N)[nH]c(=O)c12,0,0,0,0,1,0,1,0,0,0
CN1C(=O)C=CC(=N1)C(=O)N2CCC3=C(C2C4=C(C=C(C=C4)OC)F)NC5=CC=CC=C35,0,0,0,0,0,1,0,0,0,0
Nc1nc(cs1)C(=N\OCC(O)=O)\C(=O)N[C@H]1[C@H]2SCC(C=C)=C(N2C1=O)C(O)=O,0,0,0,0,1,0,0,0,0,0
O=C(N)Nc1c(C(=O)N)cc(c2c(O[C@H]3CCNC3)cc(c3c(C)onc3C)cc2)s1,0,0,0,1,1,0,0,0,0,0
OC(=O)CN1C(=O)COc2ccc(cc12)S(=O)(=O)Nc1ccc(cc1)-c1cn2ccsc2n1,0,0,0,0,0,1,0,0,0,0
[nH]1c(=O)ccc2c(ccc(c12)O)[C@H](CNC1Cc2c(C1)cc(c(c2)CC)CC)O.C(=O)(/C=C\C(=O)O)O,0,0,0,0,1,0,0,0,0,0
C1=CC=C2C(=C1)C(=C(S2)C(=O)NC3=CC=CC(=C3)C4=NC5=C(O4)C=CC=N5)Cl,0,0,0,0,0,0,0,0,1,0
C1C2C=CC1C3C2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=C(C=C5)C6=NC7=CC=CC=C7O6,0,0,0,0,0,1,0,0,0,0
C1CN(CCC1NC(=O)C2=CC3=C(C=C2)N(C(=O)N3)CC4=CC=C(C=C4)F)CC5=CC=CC=C5,0,0,0,0,0,1,0,0,0,0
C1OC2=C(O1)C=C(C=C2)CNC(=O)CSC3=NC4=CC=CC=C4C(=O)N3C5=CC=CC=C5,0,0,0,0,0,0,0,0,1,0
CC(=C)C(=O)C1=C(C=C(C=C1)OCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F)Br,0,0,0,0,0,0,0,0,1,0
CC(=C)C(=O)C1=C(C=C(C=C1)OCC2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F)Cl,0,0,0,0,0,0,0,0,1,0
CC(C(=O)NC1=CC2=C(C=C1)OC(=N2)C3=CC=NC=C3)OC4=C(C=C(C=C4)Cl)Cl,0,0,0,0,0,1,0,0,0,0
CC(C1=NN(C=C1)S(=O)(=O)C2=CC=CC3=CC=CC=C32)OC4=CC(=C(C=C4)C5=CC=CC=C5)F,0,0,0,0,0,0,0,0,1,0
CC1=C(C=CC(=C1)OCC2=NC(=NO2)C3=CC=C(C=C3)[N+](=O)[O-])C(=O)C(=C)C,0,0,0,0,0,0,0,0,1,0
CC1=C(C2=CC=CC=C2N1)C3(C4=CC=CC=C4N(C3=O)CC5=CC6=C(C=C5)OCO6)O,0,0,0,0,0,1,0,0,0,0
CC1=CC(=NO1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C(C)C4=CC=CC=C4,0,0,0,0,0,1,0,0,0,0
CC1=CC=CC=C1C2=NC(=C(O2)C)CS(=O)(=O)CC(=O)NCCN3CCOCC3,0,0,0,0,0,0,0,0,1,0
CC1=CC=CC=C1C2C3=C(CCN2C(=O)C4=NN(C(=O)C=C4)C)C5=CC=CC=C5N3,0,0,0,0,0,1,0,0,0,0
CC1=NC(=CC=C1)C1=NNC=C1C1=CC(C2=CN(CCO)N=C2)=C(F)C=C1,0,0,1,0,0,0,0,0,0,0
CC1=NC2=C(S1)C=C(C=C2)S(=O)(=O)NC(C(C)C)C(=O)NCC3=CC=CO3,0,0,0,0,0,0,0,0,1,0
Cc1nn(-c2nc3c(Cl)c(Cl)ccc3[nH]2)c(O)c1C1OC(=O)c2ccccc12,0,0,0,0,1,0,0,0,0,0
CCCS(Nc(c(F)c1C(c(c2c3)c[nH]c2ncc3Br)=O)ccc1F)(=O)=O,0,1,0,0,0,0,0,0,0,0
CCOC(=O)C1(CCN(CC1)C(=O)C2=CC3=CC=CC=C3N2)CC4=CC=C(C=C4)OC,0,0,0,0,0,1,0,0,0,0
CCOC(=O)C1=CC=CC=C1NC(=O)CN2C3=CC=CC=C3N=C2C4=NON=C4N,0,0,0,0,0,1,0,0,0,0
CCOC1=CC=C(C=C1)N2C(=O)C3=C(C4=CC=CC=C4N3)N=C2SCC(=O)N,0,0,0,0,0,1,0,0,0,0
CN1C(=O)C(NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21,0,0,1,1,1,0,0,0,0,0
CN1C(=O)C2=C(C3=CC=CC=C3N2)N=C1SCC(=O)NC4=CC=C(C=C4)OC,0,0,0,0,0,1,0,0,0,0
COC1=C(C=C(C=C1)Cl)C(=O)NC2=CC=CC(=C2)C3=NN4C=NN=C4C=C3,0,0,0,0,0,0,0,0,1,0
COC1=CC=C(C=C1)CN2C(=NC3=C(C2=O)C=C(C=C3)NC(=O)C4CC4)C5CC5,0,0,0,0,0,1,0,0,0,0
COC1=CC=C(C=C1)CN2C(=O)C3=C(C=C(C=C3)C(=O)N4CCN(CC4)CC5=CC=CC=C5)NC2=O,0,0,0,0,0,1,0,0,0,0
COc1ccc(cc1)-c1nnc(SCC(=O)Nc2cccc(c2)S(N)(=O)=O)[nH]1,0,0,0,0,0,1,0,0,0,0
CS(=O)(=O)c1ccc(cc1)C(=O)N(C1CCCC1)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,0,0,0,0,0,1,0,0,0,0
CS(=O)(=O)c1ccc(CNC(=O)Nc2cccc(c2)-c2nc(no2)C2CC2)cc1,0,0,0,0,0,1,0,0,0,0
FC(F)(F)c1cccc(Nc2ncccc2C(=O)OC2OC(=O)c3ccccc23)c1,0,0,0,0,1,0,0,0,0,0
Fc1cc2[C@@H](C)Nc3nc4c(cnn4cc3)C(=O)NC[C@@H](Oc2cc1)C,0,0,0,0,1,0,1,0,0,0
Nc(cc1)ncc1-c(c1c2[nH]c(CC3)c1CN3C(CO)=O)cc(Cl)c2Cl,0,0,0,0,1,0,0,0,0,0
O=C(C1=CC=CN=C1C)NC2=C(OC)C(Cl)=CC3=C2NC4=C3C=CN=C4,0,0,0,1,0,0,0,0,0,0
O=C1C(C2=CC(F)=CC=C2N1)=CC(NC(C)=C3C(NCCNCC)=O)=C3C.Cl,0,0,1,0,0,0,0,0,0,0
OC(=O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,0,0,0,0,1,0,0,0,0,0
OC1=C(O)C(=O)C(O)=C(O)C1=O,0,0,0,0,1,0,1,0,0,0
C/C(=N/NC(=O)C1=NNC(=C1)C2CC2)/C3=CC=CS3,0,0,0,0,0,1,0,0,0,0
C1=CC(=CC=C1C2=NC(=C(C(=C2)C(F)(F)F)C#N)SCC(=O)O)Cl,0,0,0,0,0,1,0,0,0,0
C1=CC=C(C=C1)C2=CC(=NO2)C(=O)NCCCN3C=CN=C3,0,0,0,0,0,1,0,0,0,0
C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=C2O)N=NC(=O)C4=CC5=CC=CC=C5C=C4O,0,0,0,0,0,0,0,0,1,0
C1=CC=C(C=C1)N2C3=C(C=N2)C(=O)NC(=N3)CSC4=NC5=CC=CC=C5C(=O)N4,0,0,0,0,0,1,0,0,0,0
C1=CC=C(C=C1)N2N=C3C=CC(=CC3=N2)NC(=O)/C=C/C4=CC=CO4,0,0,0,0,0,0,0,0,1,0
C1=CC=C2C(=C1)C(=O)C3=CC(=C(C=C3C2=O)Cl)NC(=O)CSC4=CC=CC=[N+]4[O-],0,0,0,0,0,0,0,0,1,0
C1CC(OC1)C(=O)NC2=CC=C(C=C2)C3=NC4=CC=CC=C4N3,0,0,0,0,0,1,0,0,0,0
C1CCN(C1)C(=O)C2=NC=C(C=C2)C3=CC4=C(C=C3)C(=C(C=C4)O)C=O,0,0,0,0,0,0,0,0,1,0
CC(=O)NC1=C(N=C(S1)N/N=C\C2=CC=CC=C2)C3=CC=CS3,0,0,0,0,0,1,0,0,0,0
CC(=O)NC1=CC=C(C=C1)N=CC2=C(C(=CC3=CC=CC=C32)C(=O)NC4=CC=CC=C4)O,0,0,0,0,0,1,0,0,0,0
Cc(cc1C(c2cc(O[C@@H]([C@@H]([C@H]3O)O)O[C@H](CO)[C@H]3O)cc(O)c22)=O)cc(O)c1C2=O,0,0,0,0,1,0,0,0,0,0
CC1=C(NC(=C1C(=O)C)C)C(=O)OCCCCN2C(=O)C3=CC=CC=C3C2=O,0,0,0,0,0,1,0,0,0,0
CC1=CC(=C(N1C2=CC=CC=C2)C)C(=O)CSC3=NN=C4N3C=CC=C4,0,0,0,0,0,1,0,0,0,0
CC1=CC(=C(N1C2=CN=CC=C2)C)/C=C/3\C(=O)N(C(=O)N3)C4=CC=CC=C4,0,0,0,0,0,1,0,0,0,0
CC1=CC(=C2C=C(C=CC2=N1)NC(=O)/C=C/C3=CC=CC=C3Cl)N,0,0,0,0,0,0,0,0,1,0
